No.,fecha,ID,nub,vel_viento,dir_viento,Nombre,lluvia,ID_INSIVUMEH,Latitud,Longitud,Altitud
1,2025-05-29,INS140101AT,5.0,9.7,360.0,Santa Cruz del Quiché,0.0,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
2,2025-05-30,INS140101AT,6.0,7.0,9.0,Santa Cruz del Quiché,0.0,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
3,2025-05-31,INS140101AT,5.0,5.3,225.0,Santa Cruz del Quiché,0.0,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
4,2025-06-01,INS140101AT,7.0,7.3,270.0,Santa Cruz del Quiché,4.3,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
5,2025-06-02,INS140101AT,8.0,5.7,315.0,Santa Cruz del Quiché,63.3,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
6,2025-06-03,INS140101AT,8.0,5.3,270.0,Santa Cruz del Quiché,32.2,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
7,2025-06-04,INS140101AT,8.0,5.3,225.0,Santa Cruz del Quiché,15.0,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
8,2025-06-05,INS140101AT,8.0,11.0,270.0,Santa Cruz del Quiché,5.2,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
9,2025-06-06,INS140101AT,8.0,5.3,270.0,Santa Cruz del Quiché,2.9,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
10,2025-06-07,INS140101AT,8.0,7.3,270.0,Santa Cruz del Quiché,17.7,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
11,2025-06-08,INS140101AT,6.0,4.7,270.0,Santa Cruz del Quiché,0.0,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
12,2025-06-09,INS140101AT,6.0,7.3,315.0,Santa Cruz del Quiché,0.0,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
13,2025-06-10,INS140101AT,8.0,5.3,270.0,Santa Cruz del Quiché,43.4,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
14,2025-06-11,INS140101AT,8.0,11.0,270.0,Santa Cruz del Quiché,0.0,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
15,2025-06-12,INS140101AT,7.0,7.3,270.0,Santa Cruz del Quiché,0.5,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
16,2025-06-13,INS140101AT,7.0,7.3,270.0,Santa Cruz del Quiché,3.1,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
17,2025-06-14,INS140101AT,8.0,7.0,270.0,Santa Cruz del Quiché,0.0,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
18,2025-06-15,INS140101AT,8.0,5.3,270.0,Santa Cruz del Quiché,0.6,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
19,2025-06-16,INS140101AT,8.0,7.0,315.0,Santa Cruz del Quiché,16.6,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
20,2025-06-17,INS140101AT,8.0,9.0,270.0,Santa Cruz del Quiché,1.4,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
21,2025-06-18,INS140101AT,8.0,6.7,315.0,Santa Cruz del Quiché,0.0,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
22,2025-06-19,INS140101AT,8.0,3.7,90.0,Santa Cruz del Quiché,2.1,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
23,2025-06-20,INS140101AT,8.0,5.3,270.0,Santa Cruz del Quiché,18.3,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
24,2025-06-21,INS140101AT,8.0,5.3,270.0,Santa Cruz del Quiché,0.1,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
25,2025-06-22,INS140101AT,8.0,4.7,270.0,Santa Cruz del Quiché,3.5,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
26,2025-06-23,INS140101AT,8.0,11.0,270.0,Santa Cruz del Quiché,0.1,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
27,2025-06-24,INS140101AT,8.0,9.0,270.0,Santa Cruz del Quiché,0.0,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
28,2025-06-25,INS140101AT,8.0,7.3,270.0,Santa Cruz del Quiché,0.2,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
29,2025-06-26,INS140101AT,8.0,7.3,270.0,Santa Cruz del Quiché,14.2,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
30,2025-06-27,INS140101AT,8.0,7.0,270.0,Santa Cruz del Quiché,,INSDMCL1401001CONV,15.05016,-91.15395,2082.0
